Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
United States,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,33.977409378817,36.359595664041,39.288687190452,47.985704606907,46.675063522959,45.302896935127,45.524279721489,51.863833084401,62.902997973898,70.361604983975,76.932411565633,80.81620418533,81.510453638927,81.185831796443,80.81555846762,81.755392075796,81.878434578154,83.153783923103,84.049642552626,106.78066558827,107.34382687931,109.50444395588,110.24772867728,111.42814311347,113.77651413013
Uruguay,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,37.456456809754,35.732965189405,33.280190859826,32.261763808909,41.392501700394,43.148716537219,45.14402394363,49.579943879933,49.543821897555,49.329070942171,51.847820204497,56.015423695434,59.700256997471,59.328675756675,59.589189925311,59.945578499138,60.444917618799,60.235564862435
Yemen,no data,no data,no data,no data,no data,no data,no data,no data,119.30133854695,93.993685129745,56.422006221391,54.376691985024,49.960020461634,52.166887067415,45.466426404125,37.064511881399,32.999270551104,35.236347959774,31.422310239432,43.633209931653,38.27526179723,42.339545552753,45.275522534233,46.712404215403,47.788325778617,56.14590910747,71.279692330029,76.559395800691,73.794790438398,75.838895552605,81.079803376845,78.85084468422,77.956984224118,71.573251390533,65.188563441458,60.088146438642
Zambia,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,28.888981781848,21.893192272203,21.73665886396,23.920858244394,19.262073559802,13.093439232698,21.603661443504,17.600892936604,16.283902390446,16.46573395708,15.944402902571,16.417370415926,20.060610546992,25.190049492708,31.758091465226,56.087411900128,51.331455784758,55.796224706224,66.475660195072,76.471377312435,99.71982395189,99.017757793583,97.302918920474,94.850946235432,91.797385911555,87.873700634474
Advanced G-20,34.290098391017,34.456016388696,37.663552105576,39.946509833622,44.901652419235,46.526040641446,50.955257537581,51.872567793061,54.98789010022,57.459542378723,56.59482835209,46.919219945821,49.719712385567,52.119611708989,56.812495716051,55.807068719939,54.030353861925,53.286899938612,59.00997580813,70.313416795657,75.91337811882,80.865870278563,82.830765572712,81.836321345559,81.486739349914,81.272303433375,83.159385853667,81.708120243268,82.190159252443,83.192028088748,103.90276861745,104.51509853834,105.60530472717,106.01223579602,106.41085650067,107.29820419372
Advanced economies,33.472664319488,33.662124280535,36.458449708191,38.567255552344,43.627915981183,45.620950760649,49.515849591869,50.204717016965,53.494199802588,54.533133246611,53.094535188806,45.796909185216,48.036664955023,49.893815233131,53.689480532757,52.349273307811,50.109769703222,48.701388367102,53.468809136235,64.267491103376,69.758960657789,74.28332659536,76.855627712485,76.036562771458,75.861902754618,75.908175904251,77.593643622348,75.963106729267,76.085283275617,76.689013984084,96.09754484618,96.396617951292,97.293516675616,97.536489233022,97.715111977339,98.327163385653
Emerging G-20,no data,no data,no data,no data,no data,no data,no data,no data,47.788881914383,53.175443253473,45.425173923247,49.900138789489,52.741057253715,48.783124456219,43.673205533836,37.290960546565,33.527008416767,30.330029454273,25.24748176549,28.34432463172,27.178966588777,24.789896555774,21.868502447297,21.652201793351,23.135836427917,26.052260014073,32.02429911885,35.06307940489,36.277543612486,38.067167861803,48.151992164944,no data,no data,no data,no data,no data
Emerging Market and Middle-Income Economies,no data,no data,no data,no data,no data,no data,no data,no data,40.934965439263,42.040357190044,37.957983816801,40.812599321465,46.643202553986,43.794484139442,38.733122375208,33.586539062879,29.849411564779,26.315618506245,22.960554299445,26.472363431382,26.176164435806,24.105683226729,22.721321493899,22.873430475204,24.250325275642,28.680967858439,34.499533784053,35.742208023035,36.800416835165,38.757421269008,48.871874158199,51.512271889994,52.816288969576,53.625975494628,54.118029976315,54.265751154228
Emerging and Middle-Income Europe,no data,no data,no data,no data,no data,43.554346244762,43.306880482696,41.702143303599,40.476067360535,50.848420804408,39.180113782552,49.28626756236,45.885318726638,44.542288927352,40.174268258067,38.033292818094,33.98503496319,29.859288871275,30.701874888978,35.780928097258,36.529331001885,34.833915119607,31.968847993613,31.595777105007,29.663505698037,28.696869510889,30.968065947152,30.029759976796,30.521250748778,29.684775184537,39.889812816606,42.778488485839,44.038516269028,44.912540207442,46.102300903401,47.285114297265
Emerging and Middle-Income Latin America,no data,no data,no data,no data,no data,no data,no data,no data,31.098156575943,32.11889149259,37.5927514849,38.463062655785,43.091788509056,41.187549246066,37.892131793413,36.14510077146,34.291694304133,32.878369483834,30.996692979373,34.331948168152,33.156352179553,31.202283719612,29.599790157995,29.675560373482,32.326476563868,35.686833241591,41.135441133267,43.310025602109,44.045462527545,45.34530078109,56.690728483705,59.275813364327,60.826834537277,61.826855304077,62.68222692631,63.214956289631
Emerging and Middle-Income Middle East and North Africa and Pakistan,no data,44.883726528229,46.990430594035,57.603719569932,69.156273313302,76.905886905663,52.74380866565,47.379872478119,52.207993149948,48.254926449544,37.319633266897,36.634798371152,56.366843893096,48.94962343329,37.678447944505,19.782318793502,11.550676519021,2.8089852229174,-10.366713304397,-4.6542740655852,-4.5062593747618,-7.0214377548491,-10.199375575099,-11.446176383711,-7.6224121814616,8.7564340216949,23.617014443214,22.977710796296,25.529966154686,32.532163406003,44.102241359903,46.120635619676,47.127392558036,48.569045577115,48.839269712442,48.349298667953
Euro area,no data,no data,no data,no data,no data,48.859525241588,53.083864198208,53.297682753159,57.585331199867,57.670944145918,54.886189075626,54.65429955317,54.762806925826,56.299576821311,56.830722260133,57.319583468206,55.586701083813,53.233679361876,54.657795171353,62.789532764201,67.079713982396,69.584901907944,73.242774182223,75.672916390345,75.936775641236,74.747654966164,74.265896783357,72.10218852215,70.384074247693,69.2120471103,85.111583159888,84.738702428595,83.728057925691,82.783633060067,81.815913405847,80.883275053738
Low-Income Developing Countries,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,9.1301047282469,13.289422293336,14.448468045566,18.554608386238,18.459058408599,20.059383915308,21.994254172074,26.97122920255,31.582713197115,35.095309957288,38.003166820481,38.994256925501,44.789664377626,45.708519172083,45.796777301181,45.375998721722,44.75471601031,43.823714151474
Low-Income Developing Oil Producers,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,2.7425192659625,8.3089477671011,8.9134134390315,14.643487819081,13.139634853806,14.012291640241,16.1721003386,19.073584914921,22.714876350943,24.632848921121,26.263647770763,27.839110307514,33.727787647954,34.274836050669,34.988491692124,35.223271881828,35.660319307894,36.188580987777
Low-Income Developing Others,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,56.422006221391,54.376691985024,49.960020461634,52.166887067415,45.466426404125,37.064511881399,32.999270551104,no data,no data,no data,no data,no data,45.275522534233,46.712404215403,47.788325778617,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data
Low-Income Developing Sub-Saharan Africa,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,51.49241978696,49.980541200925,56.682354472805,45.53711162695,41.456340961454,23.872706934982,22.238542857234,7.9117265738251,11.618608026869,13.094785574356,17.287864789,17.076406365735,18.649055927872,20.642308192455,25.305279511721,29.770665768888,33.459909107582,36.84726288107,37.950426367561,43.834089093134,44.951551304116,45.175473384208,44.929035455996,44.432090718989,43.577345713093
