#DataThief /home/luuk/Downloads/imf_debts.png Wednesday 13-Jan-2021 11:09:57 AM
1975.274, 29.706
1975.272, 30.036
1975.521, 30.365
1975.769, 30.694
1976.017, 31.023
1976.267, 31.023
1976.515, 31.351
1976.763, 31.681
1976.761, 32.01
1977.009, 32.339
1977.258, 32.669
1977.506, 32.998
1977.754, 33.327
1978.002, 33.656
1978.25, 33.984
1978.498, 34.314
1978.749, 34.314
1979.001, 33.986
1979.251, 33.986
1979.503, 33.658
1979.756, 33.329
1980.006, 33.329
1980.258, 33.001
1980.508, 33.001
1980.757, 33.33
1981.005, 33.659
1981.003, 33.988
1981.251, 34.317
1981.499, 34.647
1981.496, 34.975
1981.495, 35.304
1981.742, 35.633
1981.741, 35.962
1981.738, 36.291
1981.987, 36.62
1981.984, 36.948
1981.983, 37.278
1981.98, 37.607
1981.979, 37.935
1981.976, 38.264
1981.975, 38.593
1981.972, 38.922
1981.971, 39.251
1982.219, 39.58
1982.217, 39.909
1982.215, 40.237
1982.463, 40.567
1982.461, 40.895
1982.459, 41.224
1982.706, 41.553
1982.705, 41.882
1982.702, 42.211
1982.951, 42.54
1982.948, 42.869
1982.947, 43.198
1982.944, 43.527
1983.195, 43.527
1983.443, 43.855
1983.693, 43.855
1983.944, 43.857
1984.194, 43.857
1984.444, 43.857
1984.692, 44.186
1984.943, 44.187
1985.191, 44.516
1985.441, 44.516
1985.439, 44.845
1985.687, 45.174
1985.685, 45.503
1985.683, 45.831
1985.681, 46.161
1985.679, 46.488
1985.927, 46.818
1985.925, 47.147
1985.923, 47.476
1985.921, 47.805
1985.919, 48.134
1985.917, 48.463
1985.915, 48.791
1985.913, 49.12
1985.911, 49.449
1985.908, 49.778
1985.906, 50.107
1986.155, 50.436
1986.152, 50.765
1986.401, 51.094
1986.399, 51.423
1986.647, 51.752
1986.895, 52.081
1986.893, 52.41
1987.141, 52.738
1987.389, 53.068
1987.387, 53.397
1987.635, 53.726
1987.883, 54.055
1988.132, 54.384
1988.13, 54.713
1988.378, 55.042
1988.628, 55.042
1988.626, 55.371
1988.876, 55.371
1989.124, 55.701
1989.121, 56.03
1989.12, 56.358
1989.37, 56.359
1989.371, 56.03
1989.375, 55.701
1989.126, 55.371
1989.377, 55.371
1989.379, 55.043
1989.631, 54.714
1989.633, 54.386
1989.635, 54.057
1989.637, 53.728
1989.639, 53.399
1989.641, 53.071
1989.643, 52.742
1989.645, 52.413
1989.647, 52.084
1989.649, 51.755
1989.651, 51.426
1989.654, 51.098
1989.906, 50.769
1989.908, 50.44
1989.91, 50.111
1989.912, 49.783
1990.164, 49.454
1990.414, 49.454
1990.667, 49.126
1990.917, 49.126
1991.169, 48.798
1991.419, 48.798
1991.672, 48.468
1991.924, 48.141
1992.176, 47.812
1992.429, 47.484
1992.681, 47.155
1992.931, 47.156
1992.933, 46.827
1993.183, 46.827
1993.434, 46.827
1993.436, 46.498
1993.438, 46.17
1993.44, 45.841
1993.442, 45.512
1993.444, 45.183
1993.446, 44.854
1993.448, 44.525
1993.45, 44.197
1993.452, 43.867
1993.454, 43.539
1993.456, 43.21
1993.458, 42.881
1993.46, 42.553
1993.462, 42.224
1993.464, 41.895
1993.467, 41.565
1993.718, 41.237
1993.721, 40.909
1993.722, 40.58
1993.725, 40.251
1993.726, 39.922
1993.729, 39.593
1993.98, 39.265
1993.983, 38.936
1993.984, 38.607
1993.988, 38.278
1993.99, 37.948
1993.992, 37.621
1994.244, 37.292
1994.246, 36.963
1994.248, 36.634
1994.5, 36.306
1994.502, 35.976
1994.755, 35.649
1994.757, 35.32
1995.009, 34.991
1995.011, 34.662
1995.263, 34.334
1995.516, 34.005
1995.766, 34.006
1996.018, 33.677
1996.268, 33.677
1996.519, 33.678
1996.769, 33.678
1996.771, 33.349
1997.021, 33.349
1997.271, 33.35
1997.269, 33.679
1997.517, 34.008
1997.515, 34.336
1997.513, 34.665
1997.511, 34.994
1997.509, 35.323
1997.507, 35.652
1997.505, 35.98
1997.753, 36.31
1997.751, 36.639
1997.749, 36.967
1997.746, 37.296
1997.745, 37.625
1997.742, 37.954
1997.741, 38.283
1997.738, 38.612
1997.737, 38.94
1997.734, 39.269
1997.733, 39.597
1997.73, 39.927
1997.729, 40.256
1997.726, 40.585
1997.724, 40.913
1997.972, 41.242
1997.971, 41.571
1997.968, 41.9
1997.966, 42.229
1998.215, 42.558
1998.213, 42.887
1998.21, 43.216
1998.208, 43.545
1998.457, 43.874
1998.454, 44.203
1998.452, 44.531
1998.45, 44.859
1998.698, 45.189
1998.696, 45.518
1998.694, 45.847
1998.692, 46.176
1998.94, 46.505
1998.938, 46.834
1998.936, 47.163
1999.185, 47.492
1999.183, 47.821
1999.18, 48.149
1999.429, 48.478
1999.427, 48.807
1999.675, 49.136
1999.673, 49.465
1999.921, 49.794
1999.919, 50.123
2000.169, 50.124
2000.419, 50.124
2000.669, 50.124
2000.918, 50.453
2001.166, 50.782
2001.164, 51.111
2001.412, 51.44
2001.66, 51.769
2001.908, 52.099
2002.158, 52.099
2002.156, 52.428
2002.154, 52.756
2001.904, 52.756
2001.906, 52.427
2001.656, 52.427
2001.906, 52.427
2002.158, 52.099
2002.409, 52.099
2002.411, 51.77
2002.413, 51.441
2002.665, 51.113
2002.667, 50.784
2002.919, 50.456
2002.921, 50.127
2003.174, 49.798
2003.176, 49.468
2003.178, 49.141
2003.18, 48.812
2003.182, 48.483
2003.184, 48.154
2003.436, 47.826
2003.438, 47.496
2003.44, 47.168
2003.693, 46.839
2003.694, 46.511
2003.697, 46.182
2003.948, 45.853
2003.951, 45.524
2003.952, 45.195
2004.205, 44.867
2004.208, 44.538
2004.21, 44.209
2004.462, 43.881
2004.464, 43.552
2004.466, 43.223
2004.468, 42.894
2004.72, 42.565
2004.722, 42.237
2004.724, 41.908
2004.976, 41.58
2004.979, 41.251
2004.98, 40.922
2005.233, 40.593
2005.234, 40.265
2005.237, 39.936
2005.238, 39.607
2005.492, 39.278
2005.494, 38.948
2005.496, 38.621
2005.748, 38.292
2005.75, 37.963
2005.752, 37.634
2006.004, 37.306
2006.257, 36.976
2006.509, 36.649
2006.761, 36.32
2007.013, 35.992
2007.264, 35.992
2007.512, 36.321
2007.762, 36.322
2008.01, 36.651
2008.258, 36.98
2008.256, 37.309
2008.254, 37.637
2008.502, 37.967
2008.5, 38.295
2008.498, 38.624
2008.746, 38.952
2008.744, 39.282
2008.992, 39.611
2008.991, 39.94
2009.241, 39.94
2009.238, 40.269
2009.487, 40.597
2009.737, 40.599
2009.988, 40.27
2010.242, 39.942
2010.492, 39.942
2010.742, 39.942
2010.992, 39.942
2011.242, 39.943
2011.492, 39.943
2011.742, 39.943
2011.992, 39.944
2012.241, 40.273
2012.49, 40.601
2012.738, 40.931
2012.986, 41.26
2013.234, 41.589
2013.482, 41.918
2013.48, 42.246
2013.728, 42.576
2013.726, 42.905
2013.974, 43.234
2014.223, 43.563
2014.221, 43.892
2014.468, 44.221
2014.467, 44.55
2014.465, 44.879
2014.463, 45.208
2014.71, 45.537
2014.959, 45.866
2014.956, 46.195
2015.205, 46.524
2015.453, 46.853
2015.451, 47.182
2015.698, 47.511
2015.947, 47.839
2016.196, 48.169
2016.444, 48.498
2016.692, 48.827
2016.94, 49.157
2017.188, 49.486
2017.186, 49.815
2017.434, 50.144
2017.682, 50.472
2017.68, 50.802
2017.929, 51.131
2018.177, 51.46
2018.175, 51.789
2018.423, 52.117
2018.671, 52.447
2018.669, 52.776
2018.667, 53.105
2018.665, 53.434
2018.663, 53.762
2018.911, 54.091
2018.909, 54.42
2018.907, 54.749
2018.905, 55.078
2018.903, 55.407
2018.901, 55.736
2018.899, 56.064
2018.897, 56.393
2019.145, 56.722
2019.143, 57.051
2019.141, 57.38
2019.139, 57.709
2019.136, 58.038
2019.134, 58.367
2019.132, 58.694
2019.13, 59.024
2019.128, 59.353
2019.376, 59.682
2019.374, 60.011
2019.371, 60.34
2019.37, 60.669
2019.367, 60.996
2019.366, 61.326
2019.363, 61.655
2019.362, 61.984
2019.609, 62.313
2019.608, 62.642
2019.605, 62.971
2019.604, 63.3
2019.851, 63.629
2019.85, 63.958
2020.098, 64.287
2020.096, 64.615
2020.343, 64.944
2020.342, 65.273
2020.591, 65.603
2020.841, 65.603
2020.843, 65.274
2021.095, 64.946
2021.347, 64.617
2021.6, 64.288
