"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,0.000816945,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-0.601770001,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-0.211480401,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,0.052873225,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-0.427677561,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-0.700495157,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,0.323473218,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-0.181862756,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,0.602941857,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,0.635444489,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-0.094668399,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,0.584946205,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,0.249791674,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,0.89607136,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,0.595551053,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,0.309680292,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,0.342861899,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,0.016287765,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,0.916492852,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,0.232835343,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,1.122431835,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,0.842836721,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,0.507585472,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.881160797,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,0.727858252,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.791994666,,
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.457198359,"P","Provisional value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,0.60398532,"P","Provisional value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.221109846,"P","Provisional value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,0.406568278,"P","Provisional value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,0.506884582,"P","Provisional value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,0.357657943,"P","Provisional value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,0.330901959,"P","Provisional value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,0.45347504,"P","Provisional value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-1.494445659,"P","Provisional value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-8.542121912,"P","Provisional value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,7.752326244,"P","Provisional value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1980-Q1","Q1-1980","PC","Percentage","0","Units",,,8.186000979,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1980-Q2","Q2-1980","PC","Percentage","0","Units",,,0.338575393,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1980-Q3","Q3-1980","PC","Percentage","0","Units",,,-1.067033976,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1980-Q4","Q4-1980","PC","Percentage","0","Units",,,-0.305672117,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1981-Q1","Q1-1981","PC","Percentage","0","Units",,,-1.208918488,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1981-Q2","Q2-1981","PC","Percentage","0","Units",,,0.628768462,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1981-Q3","Q3-1981","PC","Percentage","0","Units",,,0.382409178,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1981-Q4","Q4-1981","PC","Percentage","0","Units",,,-1.816070683,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1982-Q1","Q1-1982","PC","Percentage","0","Units",,,0.069612369,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1982-Q2","Q2-1982","PC","Percentage","0","Units",,,-2.339942097,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1982-Q3","Q3-1982","PC","Percentage","0","Units",,,-0.345815996,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1982-Q4","Q4-1982","PC","Percentage","0","Units",,,-2.516722717,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1983-Q1","Q1-1983","PC","Percentage","0","Units",,,-2.619631677,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1983-Q2","Q2-1983","PC","Percentage","0","Units",,,2.519841642,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1983-Q3","Q3-1983","PC","Percentage","0","Units",,,2.89118171,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1983-Q4","Q4-1983","PC","Percentage","0","Units",,,4.361589203,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1984-Q1","Q1-1984","PC","Percentage","0","Units",,,5.23545446,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1984-Q2","Q2-1984","PC","Percentage","0","Units",,,2.392020498,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1984-Q3","Q3-1984","PC","Percentage","0","Units",,,2.007358511,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1984-Q4","Q4-1984","PC","Percentage","0","Units",,,2.916976951,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1985-Q1","Q1-1985","PC","Percentage","0","Units",,,1.593426224,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","1985-Q2","Q2-1985","PC","Percentage","0","Units",,,3.658819955,"E","Estimated value"
